wall_time,sim_time,symbol,event,signal,side,price,pos_lots,detail
01:04:42,2024-11-19 10:11:31,TXRH,SUBMIT,NEUTRAL,SELL,192.77,5,LIQ_MID mid=192.77
01:04:43,2024-11-19 10:11:31,CROX,SUBMIT,NEUTRAL,BUY,95.45,0,up=6 dn=9 spread=0.1300
01:04:43,2024-11-19 10:11:31,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1300
01:04:43,2024-11-19 10:11:31,CROX,QUOTED,NEUTRAL,,,0,BUY@95.45 SELL@95.54 up=6 dn=9
01:04:43,2024-11-19 10:11:31,PZZA,SIGNAL_CHANGE,BULL,,,,NEUTRAL → BULL up=10 dn=5 pos=-4L
01:04:43,2024-11-19 10:11:31,PZZA,SIGNAL_LIQ,BULL,,,-4,signal changed with pos=-4L → liquidating
01:04:45,2024-11-19 10:11:31,CAR,SUBMIT,NEUTRAL,BUY,98.53,1,up=6 dn=9 spread=0.6500
01:04:45,2024-11-19 10:11:31,CAR,SUBMIT,NEUTRAL,SELL,99.14,1,up=6 dn=9 spread=0.6500
01:04:45,2024-11-19 10:11:31,CAR,QUOTED,NEUTRAL,,,1,BUY@98.53 SELL@99.14 up=6 dn=9
01:04:46,2024-11-19 10:11:31,HELE,SUBMIT,NEUTRAL,BUY,66.39,-1,up=6 dn=9 spread=0.3500
01:04:46,2024-11-19 10:11:31,HELE,SUBMIT,NEUTRAL,SELL,66.7,-1,up=6 dn=9 spread=0.3500
01:04:46,2024-11-19 10:11:31,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.39 SELL@66.7 up=6 dn=9
01:04:47,2024-11-19 10:11:31,JACK,SUBMIT,BULL,BUY,46.48,1,up=10 dn=5 spread=0.1600
01:04:47,2024-11-19 10:11:31,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.1600
01:04:47,2024-11-19 10:11:31,JACK,QUOTED,BULL,,,1,BUY@46.48 SELL@46.6 up=10 dn=5
01:04:48,2024-11-19 10:11:31,SHOO,SUBMIT,NEUTRAL,BUY,42.03,0,up=9 dn=6 spread=0.0700
01:04:48,2024-11-19 10:11:31,SHOO,SUBMIT,NEUTRAL,SELL,42.06,0,up=9 dn=6 spread=0.0700
01:04:48,2024-11-19 10:11:31,SHOO,QUOTED,NEUTRAL,,,0,BUY@42.03 SELL@42.06 up=9 dn=6
01:04:48,2024-11-19 10:11:39,TXRH,LIQ_HOLD,NEUTRAL,SELL,192.77,5,"mid unchanged, holding"
01:04:49,2024-11-19 10:11:39,CROX,SUBMIT,NEUTRAL,BUY,95.45,0,up=6 dn=9 spread=0.1300
01:04:49,2024-11-19 10:11:39,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1300
01:04:49,2024-11-19 10:11:39,CROX,QUOTED,NEUTRAL,,,0,BUY@95.45 SELL@95.54 up=6 dn=9
01:04:50,2024-11-19 10:11:39,PZZA,SUBMIT,BULL,BUY,47.47,-4,LIQ_MID mid=47.47
01:04:51,2024-11-19 10:11:39,CAR,SUBMIT,NEUTRAL,BUY,98.53,1,up=6 dn=9 spread=0.6500
01:04:51,2024-11-19 10:11:39,CAR,SUBMIT,NEUTRAL,SELL,99.14,1,up=6 dn=9 spread=0.6500
01:04:51,2024-11-19 10:11:39,CAR,QUOTED,NEUTRAL,,,1,BUY@98.53 SELL@99.14 up=6 dn=9
01:04:52,2024-11-19 10:11:39,HELE,SUBMIT,NEUTRAL,BUY,66.39,-1,up=6 dn=9 spread=0.3500
01:04:52,2024-11-19 10:11:39,HELE,SUBMIT,NEUTRAL,SELL,66.7,-1,up=6 dn=9 spread=0.3500
01:04:52,2024-11-19 10:11:39,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.39 SELL@66.7 up=6 dn=9
01:04:54,2024-11-19 10:11:39,JACK,SUBMIT,BULL,BUY,46.55,1,up=10 dn=5 spread=0.0700
01:04:54,2024-11-19 10:11:39,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.0700
01:04:54,2024-11-19 10:11:39,JACK,QUOTED,BULL,,,1,BUY@46.55 SELL@46.6 up=10 dn=5
01:04:55,2024-11-19 10:11:39,SHOO,SUBMIT,NEUTRAL,BUY,42.04,0,up=9 dn=6 spread=0.0600
01:04:55,2024-11-19 10:11:39,SHOO,SUBMIT,NEUTRAL,SELL,42.06,0,up=9 dn=6 spread=0.0600
01:04:55,2024-11-19 10:11:39,SHOO,QUOTED,NEUTRAL,,,0,BUY@42.04 SELL@42.06 up=9 dn=6
01:04:55,2024-11-19 10:11:46,TXRH,LIQ_HOLD,NEUTRAL,SELL,192.77,5,"mid unchanged, holding"
01:04:56,2024-11-19 10:11:46,CROX,SUBMIT,NEUTRAL,BUY,95.45,0,up=6 dn=9 spread=0.1300
01:04:56,2024-11-19 10:11:46,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1300
01:04:56,2024-11-19 10:11:46,CROX,QUOTED,NEUTRAL,,,0,BUY@95.45 SELL@95.54 up=6 dn=9
01:04:56,2024-11-19 10:11:46,PZZA,LIQ_HOLD,BULL,BUY,47.47,-4,"mid unchanged, holding"
01:04:57,2024-11-19 10:11:46,CAR,SUBMIT,NEUTRAL,BUY,98.29,2,up=6 dn=9 spread=0.4900
01:04:57,2024-11-19 10:11:46,CAR,SUBMIT,NEUTRAL,SELL,98.74,2,up=6 dn=9 spread=0.4900
01:04:57,2024-11-19 10:11:46,CAR,QUOTED,NEUTRAL,,,2,BUY@98.29 SELL@98.74 up=6 dn=9
01:04:58,2024-11-19 10:11:46,HELE,SUBMIT,NEUTRAL,BUY,66.39,-1,up=6 dn=9 spread=0.3500
01:04:58,2024-11-19 10:11:46,HELE,SUBMIT,NEUTRAL,SELL,66.7,-1,up=6 dn=9 spread=0.3500
01:04:58,2024-11-19 10:11:46,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.39 SELL@66.7 up=6 dn=9
01:04:59,2024-11-19 10:11:46,JACK,SUBMIT,BULL,BUY,46.58,1,up=10 dn=5 spread=0.0400
01:04:59,2024-11-19 10:11:46,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.0400
01:04:59,2024-11-19 10:11:46,JACK,QUOTED,BULL,,,1,BUY@46.58 SELL@46.6 up=10 dn=5
01:05:00,2024-11-19 10:11:46,SHOO,SUBMIT,NEUTRAL,BUY,42.04,0,up=9 dn=6 spread=0.0600
01:05:00,2024-11-19 10:11:46,SHOO,SUBMIT,NEUTRAL,SELL,42.06,0,up=9 dn=6 spread=0.0600
01:05:00,2024-11-19 10:11:46,SHOO,QUOTED,NEUTRAL,,,0,BUY@42.04 SELL@42.06 up=9 dn=6
01:05:01,2024-11-19 10:11:50,TXRH,LIQ_HOLD,NEUTRAL,SELL,192.77,5,"mid unchanged, holding"
01:05:02,2024-11-19 10:11:50,CROX,SUBMIT,NEUTRAL,BUY,95.46,0,up=6 dn=9 spread=0.1200
01:05:02,2024-11-19 10:11:50,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1200
01:05:02,2024-11-19 10:11:50,CROX,QUOTED,NEUTRAL,,,0,BUY@95.46 SELL@95.54 up=6 dn=9
01:05:02,2024-11-19 10:11:50,PZZA,LIQ_HOLD,BULL,BUY,47.47,-4,"mid unchanged, holding"
01:05:03,2024-11-19 10:11:50,CAR,SUBMIT,NEUTRAL,BUY,98.29,2,up=6 dn=9 spread=0.4800
01:05:03,2024-11-19 10:11:50,CAR,SUBMIT,NEUTRAL,SELL,98.73,2,up=6 dn=9 spread=0.4800
01:05:03,2024-11-19 10:11:50,CAR,QUOTED,NEUTRAL,,,2,BUY@98.29 SELL@98.73 up=6 dn=9
01:05:04,2024-11-19 10:11:50,HELE,SUBMIT,NEUTRAL,BUY,66.39,-1,up=6 dn=9 spread=0.3400
01:05:04,2024-11-19 10:11:50,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3400
01:05:04,2024-11-19 10:11:50,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.39 SELL@66.69 up=6 dn=9
01:05:05,2024-11-19 10:11:50,JACK,SUBMIT,BULL,BUY,46.58,1,up=10 dn=5 spread=0.0400
01:05:05,2024-11-19 10:11:50,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.0400
01:05:05,2024-11-19 10:11:50,JACK,QUOTED,BULL,,,1,BUY@46.58 SELL@46.6 up=10 dn=5
01:05:06,2024-11-19 10:11:50,SHOO,SUBMIT,NEUTRAL,BUY,42.04,1,up=9 dn=6 spread=0.0600
01:05:06,2024-11-19 10:11:50,SHOO,SUBMIT,NEUTRAL,SELL,42.06,1,up=9 dn=6 spread=0.0600
01:05:06,2024-11-19 10:11:50,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.04 SELL@42.06 up=9 dn=6
01:05:06,2024-11-19 10:11:55,TXRH,LIQ_HOLD,NEUTRAL,SELL,192.77,5,"mid unchanged, holding"
01:05:07,2024-11-19 10:11:55,CROX,SUBMIT,NEUTRAL,BUY,95.46,0,up=6 dn=9 spread=0.1200
01:05:07,2024-11-19 10:11:55,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1200
01:05:07,2024-11-19 10:11:55,CROX,QUOTED,NEUTRAL,,,0,BUY@95.46 SELL@95.54 up=6 dn=9
01:05:08,2024-11-19 10:11:55,PZZA,SUBMIT,BULL,BUY,47.46,-4,LIQ_MID mid=47.46
01:05:09,2024-11-19 10:11:55,CAR,SUBMIT,NEUTRAL,BUY,98.29,2,up=6 dn=9 spread=0.4700
01:05:09,2024-11-19 10:11:55,CAR,SUBMIT,NEUTRAL,SELL,98.72,2,up=6 dn=9 spread=0.4700
01:05:09,2024-11-19 10:11:55,CAR,QUOTED,NEUTRAL,,,2,BUY@98.29 SELL@98.72 up=6 dn=9
01:05:10,2024-11-19 10:11:55,HELE,SUBMIT,NEUTRAL,BUY,66.39,-1,up=6 dn=9 spread=0.3400
01:05:10,2024-11-19 10:11:55,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3400
01:05:10,2024-11-19 10:11:55,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.39 SELL@66.69 up=6 dn=9
01:05:11,2024-11-19 10:11:55,JACK,SUBMIT,BULL,BUY,46.58,1,up=10 dn=5 spread=0.0400
01:05:11,2024-11-19 10:11:55,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.0400
01:05:11,2024-11-19 10:11:55,JACK,QUOTED,BULL,,,1,BUY@46.58 SELL@46.6 up=10 dn=5
01:05:12,2024-11-19 10:11:55,SHOO,SUBMIT,NEUTRAL,BUY,42.04,1,up=9 dn=6 spread=0.0600
01:05:12,2024-11-19 10:11:55,SHOO,SUBMIT,NEUTRAL,SELL,42.06,1,up=9 dn=6 spread=0.0600
01:05:12,2024-11-19 10:11:55,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.04 SELL@42.06 up=9 dn=6
01:05:14,2024-11-19 10:12:01,TXRH,SUBMIT,NEUTRAL,SELL,192.68,5,LIQ_MID mid=192.68
01:05:15,2024-11-19 10:12:01,CROX,SUBMIT,NEUTRAL,BUY,95.45,0,up=6 dn=9 spread=0.1300
01:05:15,2024-11-19 10:12:01,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1300
01:05:15,2024-11-19 10:12:01,CROX,QUOTED,NEUTRAL,,,0,BUY@95.45 SELL@95.54 up=6 dn=9
01:05:15,2024-11-19 10:12:01,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:16,2024-11-19 10:12:01,CAR,SUBMIT,NEUTRAL,BUY,98.29,2,up=6 dn=9 spread=0.4500
01:05:16,2024-11-19 10:12:01,CAR,SUBMIT,NEUTRAL,SELL,98.7,2,up=6 dn=9 spread=0.4500
01:05:16,2024-11-19 10:12:01,CAR,QUOTED,NEUTRAL,,,2,BUY@98.29 SELL@98.7 up=6 dn=9
01:05:17,2024-11-19 10:12:01,HELE,SUBMIT,NEUTRAL,BUY,66.35,-1,up=6 dn=9 spread=0.3800
01:05:17,2024-11-19 10:12:01,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3800
01:05:17,2024-11-19 10:12:01,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.35 SELL@66.69 up=6 dn=9
01:05:18,2024-11-19 10:12:01,JACK,SUBMIT,BULL,BUY,46.56,1,up=10 dn=5 spread=0.0600
01:05:18,2024-11-19 10:12:01,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.0600
01:05:18,2024-11-19 10:12:01,JACK,QUOTED,BULL,,,1,BUY@46.56 SELL@46.6 up=10 dn=5
01:05:19,2024-11-19 10:12:01,SHOO,SUBMIT,NEUTRAL,BUY,42.04,0,up=9 dn=6 spread=0.0800
01:05:19,2024-11-19 10:12:01,SHOO,SUBMIT,NEUTRAL,SELL,42.08,0,up=9 dn=6 spread=0.0800
01:05:19,2024-11-19 10:12:01,SHOO,QUOTED,NEUTRAL,,,0,BUY@42.04 SELL@42.08 up=9 dn=6
01:05:19,2024-11-19 10:12:09,TXRH,LIQ_COMPLETE,NEUTRAL,,,0,flat → QUOTING
01:05:21,2024-11-19 10:12:09,CROX,SUBMIT,NEUTRAL,BUY,95.44,0,up=6 dn=9 spread=0.1300
01:05:21,2024-11-19 10:12:09,CROX,SUBMIT,NEUTRAL,SELL,95.53,0,up=6 dn=9 spread=0.1300
01:05:21,2024-11-19 10:12:09,CROX,QUOTED,NEUTRAL,,,0,BUY@95.44 SELL@95.53 up=6 dn=9
01:05:21,2024-11-19 10:12:09,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:21,2024-11-19 10:12:09,CAR,SIGNAL_CHANGE,BEAR,,,,NEUTRAL → BEAR up=5 dn=10 pos=+2L
01:05:21,2024-11-19 10:12:09,CAR,SIGNAL_LIQ,BEAR,,,2,signal changed with pos=+2L → liquidating
01:05:23,2024-11-19 10:12:09,HELE,SUBMIT,NEUTRAL,BUY,66.35,-1,up=6 dn=9 spread=0.3800
01:05:23,2024-11-19 10:12:09,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3800
01:05:23,2024-11-19 10:12:09,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.35 SELL@66.69 up=6 dn=9
01:05:24,2024-11-19 10:12:09,JACK,SUBMIT,BULL,BUY,46.56,1,up=10 dn=5 spread=0.0600
01:05:24,2024-11-19 10:12:09,JACK,SUBMIT,BULL,SELL,46.6,1,up=10 dn=5 spread=0.0600
01:05:24,2024-11-19 10:12:09,JACK,QUOTED,BULL,,,1,BUY@46.56 SELL@46.6 up=10 dn=5
01:05:25,2024-11-19 10:12:09,SHOO,SUBMIT,NEUTRAL,BUY,42.04,1,up=9 dn=6 spread=0.0900
01:05:25,2024-11-19 10:12:09,SHOO,SUBMIT,NEUTRAL,SELL,42.09,1,up=9 dn=6 spread=0.0900
01:05:25,2024-11-19 10:12:09,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.04 SELL@42.09 up=9 dn=6
01:05:27,2024-11-19 10:12:13,TXRH,SUBMIT,NEUTRAL,BUY,192.47,0,up=8 dn=7 spread=0.4700
01:05:27,2024-11-19 10:12:13,TXRH,SUBMIT,NEUTRAL,SELL,192.9,0,up=8 dn=7 spread=0.4700
01:05:27,2024-11-19 10:12:13,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.47 SELL@192.9 up=8 dn=7
01:05:28,2024-11-19 10:12:13,CROX,SUBMIT,NEUTRAL,BUY,95.44,0,up=6 dn=9 spread=0.1400
01:05:28,2024-11-19 10:12:13,CROX,SUBMIT,NEUTRAL,SELL,95.54,0,up=6 dn=9 spread=0.1400
01:05:28,2024-11-19 10:12:13,CROX,QUOTED,NEUTRAL,,,0,BUY@95.44 SELL@95.54 up=6 dn=9
01:05:28,2024-11-19 10:12:13,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:29,2024-11-19 10:12:13,CAR,SUBMIT,BEAR,SELL,98.46,2,LIQ_MID mid=98.46
01:05:30,2024-11-19 10:12:13,HELE,SUBMIT,NEUTRAL,BUY,66.35,-1,up=6 dn=9 spread=0.3800
01:05:30,2024-11-19 10:12:13,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3800
01:05:30,2024-11-19 10:12:13,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.35 SELL@66.69 up=6 dn=9
01:05:31,2024-11-19 10:12:13,JACK,SUBMIT,BULL,BUY,46.64,0,up=10 dn=5 spread=0.2100
01:05:31,2024-11-19 10:12:13,JACK,SUBMIT,BULL,SELL,46.8,0,up=10 dn=5 spread=0.2100
01:05:31,2024-11-19 10:12:13,JACK,QUOTED,BULL,,,0,BUY@46.64 SELL@46.8 up=10 dn=5
01:05:32,2024-11-19 10:12:13,SHOO,SUBMIT,NEUTRAL,BUY,42.04,1,up=9 dn=6 spread=0.0900
01:05:32,2024-11-19 10:12:13,SHOO,SUBMIT,NEUTRAL,SELL,42.09,1,up=9 dn=6 spread=0.0900
01:05:32,2024-11-19 10:12:13,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.04 SELL@42.09 up=9 dn=6
01:05:33,2024-11-19 10:12:20,TXRH,SUBMIT,NEUTRAL,BUY,192.47,0,up=8 dn=7 spread=0.4400
01:05:33,2024-11-19 10:12:20,TXRH,SUBMIT,NEUTRAL,SELL,192.87,0,up=8 dn=7 spread=0.4400
01:05:33,2024-11-19 10:12:20,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.47 SELL@192.87 up=8 dn=7
01:05:34,2024-11-19 10:12:20,CROX,SUBMIT,NEUTRAL,BUY,95.44,0,up=6 dn=9 spread=0.1200
01:05:34,2024-11-19 10:12:20,CROX,SUBMIT,NEUTRAL,SELL,95.52,0,up=6 dn=9 spread=0.1200
01:05:34,2024-11-19 10:12:20,CROX,QUOTED,NEUTRAL,,,0,BUY@95.44 SELL@95.52 up=6 dn=9
01:05:34,2024-11-19 10:12:20,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:35,2024-11-19 10:12:20,CAR,SUBMIT,BEAR,SELL,98.52,2,LIQ_MID mid=98.52
01:05:36,2024-11-19 10:12:20,HELE,SUBMIT,NEUTRAL,BUY,66.36,-1,up=6 dn=9 spread=0.3700
01:05:36,2024-11-19 10:12:20,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3700
01:05:36,2024-11-19 10:12:20,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.36 SELL@66.69 up=6 dn=9
01:05:37,2024-11-19 10:12:20,JACK,SUBMIT,BULL,BUY,46.65,0,up=10 dn=5 spread=0.2000
01:05:37,2024-11-19 10:12:20,JACK,SUBMIT,BULL,SELL,46.8,0,up=10 dn=5 spread=0.2000
01:05:37,2024-11-19 10:12:20,JACK,QUOTED,BULL,,,0,BUY@46.65 SELL@46.8 up=10 dn=5
01:05:38,2024-11-19 10:12:20,SHOO,SUBMIT,NEUTRAL,BUY,42.04,1,up=9 dn=6 spread=0.0900
01:05:38,2024-11-19 10:12:20,SHOO,SUBMIT,NEUTRAL,SELL,42.09,1,up=9 dn=6 spread=0.0900
01:05:38,2024-11-19 10:12:20,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.04 SELL@42.09 up=9 dn=6
01:05:40,2024-11-19 10:12:30,TXRH,SUBMIT,NEUTRAL,BUY,192.47,0,up=8 dn=7 spread=0.4400
01:05:40,2024-11-19 10:12:30,TXRH,SUBMIT,NEUTRAL,SELL,192.87,0,up=8 dn=7 spread=0.4400
01:05:40,2024-11-19 10:12:30,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.47 SELL@192.87 up=8 dn=7
01:05:41,2024-11-19 10:12:30,CROX,SUBMIT,NEUTRAL,BUY,95.44,1,up=6 dn=9 spread=0.1100
01:05:41,2024-11-19 10:12:30,CROX,SUBMIT,NEUTRAL,SELL,95.51,1,up=6 dn=9 spread=0.1100
01:05:41,2024-11-19 10:12:30,CROX,QUOTED,NEUTRAL,,,1,BUY@95.44 SELL@95.51 up=6 dn=9
01:05:41,2024-11-19 10:12:30,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:41,2024-11-19 10:12:30,CAR,LIQ_HOLD,BEAR,SELL,98.52,2,"mid unchanged, holding"
01:05:42,2024-11-19 10:12:30,HELE,SUBMIT,NEUTRAL,BUY,66.37,-1,up=6 dn=9 spread=0.3600
01:05:42,2024-11-19 10:12:30,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3600
01:05:42,2024-11-19 10:12:30,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.37 SELL@66.69 up=6 dn=9
01:05:43,2024-11-19 10:12:30,JACK,SUBMIT,BULL,BUY,46.67,0,up=10 dn=5 spread=0.1800
01:05:43,2024-11-19 10:12:30,JACK,SUBMIT,BULL,SELL,46.8,0,up=10 dn=5 spread=0.1800
01:05:43,2024-11-19 10:12:30,JACK,QUOTED,BULL,,,0,BUY@46.67 SELL@46.8 up=10 dn=5
01:05:44,2024-11-19 10:12:30,SHOO,SUBMIT,NEUTRAL,BUY,42.04,1,up=9 dn=6 spread=0.0900
01:05:44,2024-11-19 10:12:30,SHOO,SUBMIT,NEUTRAL,SELL,42.09,1,up=9 dn=6 spread=0.0900
01:05:44,2024-11-19 10:12:30,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.04 SELL@42.09 up=9 dn=6
01:05:45,2024-11-19 10:12:33,TXRH,SUBMIT,NEUTRAL,BUY,192.47,0,up=8 dn=7 spread=0.4400
01:05:45,2024-11-19 10:12:33,TXRH,SUBMIT,NEUTRAL,SELL,192.87,0,up=8 dn=7 spread=0.4400
01:05:45,2024-11-19 10:12:33,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.47 SELL@192.87 up=8 dn=7
01:05:47,2024-11-19 10:12:33,CROX,SUBMIT,NEUTRAL,BUY,95.45,2,up=6 dn=9 spread=0.1000
01:05:47,2024-11-19 10:12:33,CROX,SUBMIT,NEUTRAL,SELL,95.51,2,up=6 dn=9 spread=0.1000
01:05:47,2024-11-19 10:12:33,CROX,QUOTED,NEUTRAL,,,2,BUY@95.45 SELL@95.51 up=6 dn=9
01:05:47,2024-11-19 10:12:33,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:47,2024-11-19 10:12:33,CAR,LIQ_HOLD,BEAR,SELL,98.52,2,"mid unchanged, holding"
01:05:48,2024-11-19 10:12:33,HELE,SUBMIT,NEUTRAL,BUY,66.37,-1,up=6 dn=9 spread=0.3600
01:05:48,2024-11-19 10:12:33,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3600
01:05:48,2024-11-19 10:12:33,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.37 SELL@66.69 up=6 dn=9
01:05:49,2024-11-19 10:12:33,JACK,SUBMIT,BULL,BUY,46.69,0,up=10 dn=5 spread=0.1500
01:05:49,2024-11-19 10:12:33,JACK,SUBMIT,BULL,SELL,46.8,0,up=10 dn=5 spread=0.1500
01:05:49,2024-11-19 10:12:33,JACK,QUOTED,BULL,,,0,BUY@46.69 SELL@46.8 up=10 dn=5
01:05:50,2024-11-19 10:12:33,SHOO,SUBMIT,NEUTRAL,BUY,42.05,1,up=9 dn=6 spread=0.0900
01:05:50,2024-11-19 10:12:33,SHOO,SUBMIT,NEUTRAL,SELL,42.1,1,up=9 dn=6 spread=0.0900
01:05:50,2024-11-19 10:12:33,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.05 SELL@42.1 up=9 dn=6
01:05:51,2024-11-19 10:12:41,TXRH,SUBMIT,NEUTRAL,BUY,192.47,0,up=8 dn=7 spread=0.4400
01:05:51,2024-11-19 10:12:41,TXRH,SUBMIT,NEUTRAL,SELL,192.87,0,up=8 dn=7 spread=0.4400
01:05:51,2024-11-19 10:12:41,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.47 SELL@192.87 up=8 dn=7
01:05:52,2024-11-19 10:12:41,CROX,SUBMIT,NEUTRAL,BUY,95.46,2,up=6 dn=9 spread=0.0900
01:05:52,2024-11-19 10:12:41,CROX,SUBMIT,NEUTRAL,SELL,95.51,2,up=6 dn=9 spread=0.0900
01:05:52,2024-11-19 10:12:41,CROX,QUOTED,NEUTRAL,,,2,BUY@95.46 SELL@95.51 up=6 dn=9
01:05:52,2024-11-19 10:12:41,PZZA,LIQ_HOLD,BULL,BUY,47.46,-4,"mid unchanged, holding"
01:05:53,2024-11-19 10:12:41,CAR,SUBMIT,BEAR,SELL,98.57,2,LIQ_MID mid=98.57
01:05:54,2024-11-19 10:12:41,HELE,SUBMIT,NEUTRAL,BUY,66.37,-1,up=6 dn=9 spread=0.3600
01:05:54,2024-11-19 10:12:41,HELE,SUBMIT,NEUTRAL,SELL,66.69,-1,up=6 dn=9 spread=0.3600
01:05:54,2024-11-19 10:12:41,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.37 SELL@66.69 up=6 dn=9
01:05:55,2024-11-19 10:12:41,JACK,SUBMIT,BULL,BUY,46.73,0,up=10 dn=5 spread=0.1000
01:05:55,2024-11-19 10:12:41,JACK,SUBMIT,BULL,SELL,46.8,0,up=10 dn=5 spread=0.1000
01:05:55,2024-11-19 10:12:41,JACK,QUOTED,BULL,,,0,BUY@46.73 SELL@46.8 up=10 dn=5
01:05:56,2024-11-19 10:12:41,SHOO,SUBMIT,NEUTRAL,BUY,42.05,1,up=9 dn=6 spread=0.0900
01:05:56,2024-11-19 10:12:41,SHOO,SUBMIT,NEUTRAL,SELL,42.1,1,up=9 dn=6 spread=0.0900
01:05:56,2024-11-19 10:12:41,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.05 SELL@42.1 up=9 dn=6
01:05:58,2024-11-19 10:12:46,TXRH,SUBMIT,NEUTRAL,BUY,192.47,0,up=8 dn=7 spread=0.4400
01:05:58,2024-11-19 10:12:46,TXRH,SUBMIT,NEUTRAL,SELL,192.87,0,up=8 dn=7 spread=0.4400
01:05:58,2024-11-19 10:12:46,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.47 SELL@192.87 up=8 dn=7
01:05:59,2024-11-19 10:12:46,CROX,SUBMIT,NEUTRAL,BUY,95.53,1,up=7 dn=8 spread=0.0500
01:05:59,2024-11-19 10:12:46,CROX,SUBMIT,NEUTRAL,SELL,95.54,1,up=7 dn=8 spread=0.0500
01:05:59,2024-11-19 10:12:46,CROX,QUOTED,NEUTRAL,,,1,BUY@95.53 SELL@95.54 up=7 dn=8
01:06:00,2024-11-19 10:12:46,PZZA,SUBMIT,BULL,BUY,47.47,-4,LIQ_MID mid=47.47
01:06:00,2024-11-19 10:12:46,CAR,LIQ_HOLD,BEAR,SELL,98.57,2,"mid unchanged, holding"
01:06:01,2024-11-19 10:12:46,HELE,SUBMIT,NEUTRAL,BUY,66.37,-1,up=6 dn=9 spread=0.2100
01:06:01,2024-11-19 10:12:46,HELE,SUBMIT,NEUTRAL,SELL,66.54,-1,up=6 dn=9 spread=0.2100
01:06:01,2024-11-19 10:12:46,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.37 SELL@66.54 up=6 dn=9
01:06:02,2024-11-19 10:12:46,JACK,SUBMIT,BULL,BUY,46.73,0,up=10 dn=5 spread=0.1000
