sim_time,order_id,symbol,side,exec_price,exec_size,order_size,status,exec_ts
2025-04-10 11:08:15,15af475c-08f9-4620-8b63-b0af880b40d7,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:15:47.972581
2025-04-10 11:08:18,9d247a8c-66dc-46a9-b698-fd6135918f70,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:15:51.197951
2025-04-10 11:08:21,7909056c-e438-4a4f-9f08-ff079d37d68f,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:15:54.419171
2025-04-10 11:08:24,796cc8ff-3fc5-4a2f-9009-1f853415747c,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:15:57.658043
2025-04-10 11:08:28,139bcd35-f13a-48b1-b73f-246285b7a6c6,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:00.886419
2025-04-10 11:08:31,978cc969-6abc-43b0-bce8-2e3c5ca4609a,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:04.118255
2025-04-10 11:08:34,74dcb5d1-f5d2-4eda-88fd-dd047268329e,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:07.345106
2025-04-10 11:08:37,1b86ce10-1fbc-4180-b72d-790ea66b27d5,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:10.577009
2025-04-10 11:08:41,43047355-05d4-4ceb-993a-561459e8530e,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:13.820474
2025-04-10 11:08:44,e795917b-965e-48d0-9690-5bac2c41b886,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:17.071123
2025-04-10 11:08:47,2d39844d-48a6-4d51-bd22-3358da34cc8a,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:20.309502
2025-04-10 11:08:50,7bfc2c30-b9e6-4333-b9d8-d308c930c416,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:23.555996
2025-04-10 11:08:53,94d75379-55cb-4da4-b449-1ab37787e3c7,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:26.792610
2025-04-10 11:08:57,e9f51826-2cb4-414a-85b8-d840fac35188,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:30.037860
2025-04-10 11:09:00,7e1ccb1a-1b4d-4062-90b7-560c0b1f2646,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:33.281598
2025-04-10 11:09:03,6c101942-6efd-47ec-a6d8-0562138b186b,JPM,SELL,0.0000,44,4400,Status.CANCELED,2026-04-02 19:16:36.523557
2025-04-10 11:09:04,7145c2fc-636b-4993-a170-591e406c1587,JPM,SELL,228.1300,1,4400,Status.PARTIALLY_FILLED,2026-04-02 19:16:39.775293
2025-04-10 11:09:04,7145c2fc-636b-4993-a170-591e406c1587,JPM,SELL,228.1300,2,4400,Status.PARTIALLY_FILLED,2026-04-02 19:16:39.775293
2025-04-10 11:09:09,7d02776e-97e2-403e-900f-0451dc9a31a8,JPM,SELL,228.1200,1,2400,Status.PARTIALLY_FILLED,2026-04-02 19:16:44.233486
2025-04-10 11:09:13,df0118a7-0bde-4dfb-8834-2010c51c5548,JPM,SELL,0.0000,23,2300,Status.CANCELED,2026-04-02 19:16:46.474659
2025-04-10 11:09:16,776c1d9b-0d32-4348-ad09-0af51d4f417b,JPM,SELL,0.0000,23,2300,Status.CANCELED,2026-04-02 19:16:49.713043
2025-04-10 11:09:20,a8f6867b-ee9a-4dcc-879a-cd76f059b8b5,JPM,SELL,0.0000,23,2300,Status.CANCELED,2026-04-02 19:16:52.952513
2025-04-10 11:09:23,189ff006-db31-4899-b966-f97f1139bd75,JPM,SELL,0.0000,23,2300,Status.CANCELED,2026-04-02 19:16:56.182736
2025-04-10 11:09:25,9857703e-cb5b-4665-8a5a-6b177260418c,JPM,SELL,228.1200,1,2300,Status.PARTIALLY_FILLED,2026-04-02 19:16:59.419863
2025-04-10 11:09:26,6f7ce6fd-e80e-4f3d-b7a6-f61b520d16fa,JPM,SELL,228.1200,1,2200,Status.PARTIALLY_FILLED,2026-04-02 19:17:02.678785
2025-04-10 11:09:29,d7bfe7bc-ac39-4a6c-9722-8a371ea2934f,JPM,SELL,0.0000,13,1300,Status.CANCELED,2026-04-02 19:17:03.900475
2025-04-10 11:09:29,981eb51f-45a6-43d2-89b0-1385c6171483,JPM,SELL,228.1200,1,700,Status.FILLED,2026-04-02 19:17:05.125133
2025-04-10 11:09:29,981eb51f-45a6-43d2-89b0-1385c6171483,JPM,SELL,228.1200,1,700,Status.PARTIALLY_FILLED,2026-04-02 19:17:05.125133
2025-04-10 11:14:13,d87ecf49-dc76-4d06-845b-ad99915cbaaa,JPM,BUY,227.2900,1,100,Status.FILLED,2026-04-02 19:21:47.274936
2025-04-10 11:14:14,38bd50a0-e488-4a9d-9b9f-46a0c2f14dae,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:21:49.516177
2025-04-10 11:14:15,bcdb6adb-6935-49cb-aab0-9511cc42ccc8,JPM,BUY,227.3100,1,100,Status.FILLED,2026-04-02 19:21:51.739921
2025-04-10 11:14:16,50e52f9d-510c-47f2-8077-fd8a0823f9de,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-02 19:21:50.728880
2025-04-10 11:14:18,036b7f4d-e57f-4906-9501-076be85cc5f1,JPM,BUY,227.2900,1,100,Status.FILLED,2026-04-02 19:21:54.170193
2025-04-10 11:14:20,205566c7-dc74-48da-9fe3-8b4c5cf009a2,JPM,SELL,0.0000,2,200,Status.CANCELED,2026-04-02 19:21:52.954936
2025-04-10 11:14:22,31da1f3d-9827-49c0-be12-2ff2cbba00a7,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:21:56.398747
2025-04-10 11:14:22,3200ff9d-5018-462c-9a44-c3d434dc5f20,JPM,BUY,227.2900,1,100,Status.FILLED,2026-04-02 19:21:58.828603
2025-04-10 11:14:23,a736ed9e-77cc-445c-a9a3-db54b533ca13,JPM,SELL,0.0000,3,300,Status.CANCELED,2026-04-02 19:21:56.605381
2025-04-10 11:14:26,bef08a49-b759-485e-8f66-e443bf12deef,JPM,BUY,227.2900,1,100,Status.FILLED,2026-04-02 19:22:01.260555
2025-04-10 11:14:27,c5022292-ca2c-4870-9232-7a751cd3deba,JPM,SELL,0.0000,4,400,Status.CANCELED,2026-04-02 19:22:00.048082
2025-04-10 11:14:28,35eb78da-2611-40a4-a7fb-85173c8a5e96,JPM,BUY,227.2900,1,100,Status.FILLED,2026-04-02 19:22:03.493785
2025-04-10 11:14:30,e51b84aa-b898-4b1d-a194-ead3584dbb3f,JPM,SELL,0.0000,5,500,Status.CANCELED,2026-04-02 19:22:03.701568
2025-04-10 11:14:30,513a5ecf-407e-4a8a-b31b-283735f40c44,JPM,BUY,227.3000,1,100,Status.FILLED,2026-04-02 19:22:05.921091
2025-04-10 11:14:31,dd4abd22-1a82-43e9-a1c9-c576f4e6d3e8,JPM,SELL,0.0000,6,600,Status.CANCELED,2026-04-02 19:22:06.127024
2025-04-10 11:14:33,59e98a72-de6f-46de-9c4e-07f911449878,JPM,BUY,227.3000,1,100,Status.FILLED,2026-04-02 19:22:08.554366
2025-04-10 11:14:34,e7eea3a7-4c90-451d-a00d-c8f9d64de7ba,JPM,SELL,0.0000,7,700,Status.CANCELED,2026-04-02 19:22:07.341558
2025-04-10 11:14:34,650548b4-3654-4bdb-aa9b-976b0730b353,JPM,BUY,227.3300,1,100,Status.FILLED,2026-04-02 19:22:10.778130
2025-04-10 11:14:36,d2548d0a-1596-457a-b098-4eca462581ef,JPM,SELL,0.0000,8,800,Status.CANCELED,2026-04-02 19:22:10.981247
2025-04-10 11:14:39,3d7628ce-5db2-4465-a052-8c30d4d887f6,JPM,SELL,0.0000,9,900,Status.CANCELED,2026-04-02 19:22:12.195781
2025-04-10 11:14:39,4c4f1654-f875-4d25-ac7b-daa9350d838b,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:22:13.411909
2025-04-10 11:14:40,65747d37-265e-486f-b7c6-c09fd39541e3,JPM,BUY,227.3300,1,100,Status.FILLED,2026-04-02 19:22:15.630639
2025-04-10 11:14:42,93b186dd-7899-49b0-8ab9-8589544f6f21,JPM,SELL,0.0000,9,900,Status.CANCELED,2026-04-02 19:22:15.844506
2025-04-10 11:14:44,4e1a161a-84ca-44ed-bee9-1465639bc2fa,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:22:18.071392
2025-04-10 11:14:45,0a52e500-f2cd-41fe-a9b1-3b5ba368c381,JPM,SELL,0.0000,10,1000,Status.CANCELED,2026-04-02 19:22:18.275427
2025-04-10 11:14:45,f88ee715-f157-4f5e-8064-eed584b280f7,JPM,BUY,227.3300,1,100,Status.FILLED,2026-04-02 19:22:20.500947
2025-04-10 11:14:47,71b61fc4-567f-44a9-8d07-09a65e886b6a,JPM,SELL,0.0000,10,1000,Status.CANCELED,2026-04-02 19:22:21.712974
2025-04-10 11:14:48,af776c72-7733-4ad8-87f5-a4abe9e66cdf,JPM,BUY,227.3300,1,100,Status.FILLED,2026-04-02 19:22:25.155774
2025-04-10 11:14:50,3b634030-8fd5-4620-8328-cb07c3b772d3,JPM,SELL,0.0000,11,1100,Status.CANCELED,2026-04-02 19:22:23.137507
2025-04-10 11:14:53,753e13c8-7082-45e3-9ff7-04cc09c87648,JPM,SELL,0.0000,12,1200,Status.CANCELED,2026-04-02 19:22:26.373169
2025-04-10 11:14:53,a1c82d81-553e-45b6-885a-eadb59fed724,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:22:27.585874
2025-04-10 11:14:54,479d69ad-abfa-4a1f-a894-b70bb33d545c,JPM,BUY,227.1800,1,100,Status.FILLED,2026-04-02 19:22:29.808385
2025-04-10 11:14:56,bb0f46e7-4bc6-466a-98a7-70c2275087c5,JPM,SELL,0.0000,12,1200,Status.CANCELED,2026-04-02 19:22:30.011325
2025-04-10 11:14:56,76568cf8-deda-4782-84b6-bb09ac6e0bee,JPM,BUY,227.1800,1,100,Status.FILLED,2026-04-02 19:22:32.238867
2025-04-10 11:14:57,0f05a1fb-420d-44a7-a951-ccc010e036b6,JPM,SELL,0.0000,13,1300,Status.CANCELED,2026-04-02 19:22:32.446065
2025-04-10 11:15:01,043a06eb-4130-4650-a6d7-25efaf9bf4c0,JPM,SELL,0.0000,14,1400,Status.CANCELED,2026-04-02 19:22:33.662120
2025-04-10 11:15:01,4ddcbfc8-4058-457e-8f76-48b415bc60c4,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:22:34.877902
2025-04-10 11:15:03,4768322e-d2dc-43ea-8fde-9e5322405edc,JPM,BUY,227.1800,1,100,Status.FILLED,2026-04-02 19:22:37.099053
2025-04-10 11:15:03,b838249c-d00c-4cb5-b123-c3c017465ee4,JPM,BUY,227.1800,1,100,Status.FILLED,2026-04-02 19:22:39.535399
2025-04-10 11:15:04,e46abb2b-cb48-495d-be84-17322226da99,JPM,SELL,0.0000,14,1400,Status.CANCELED,2026-04-02 19:22:37.303774
2025-04-10 11:15:05,9e1c68ca-9b72-4b94-a945-38e2c5ab06ed,JPM,BUY,227.1400,1,100,Status.FILLED,2026-04-02 19:22:42.078305
2025-04-10 11:15:07,0d3e8951-b43b-4957-92d3-6539d0f42a96,JPM,SELL,0.0000,16,1600,Status.CANCELED,2026-04-02 19:22:40.857801
2025-04-10 11:15:09,21cd26db-db7f-4329-99f2-56d40e9d86bc,JPM,BUY,227.1400,1,100,Status.FILLED,2026-04-02 19:22:44.544733
2025-04-10 11:15:10,feef02da-4ffc-46fb-867a-6d43d87ad05f,JPM,SELL,0.0000,17,1700,Status.CANCELED,2026-04-02 19:22:43.317069
2025-04-10 11:15:11,0a2aa8a9-95d4-4c95-b938-2d927efb3033,JPM,BUY,227.0300,1,100,Status.FILLED,2026-04-02 19:22:46.770739
2025-04-10 11:15:13,3ff240d9-a483-48e9-9b1b-c80017a2ac9d,JPM,SELL,0.0000,18,1800,Status.CANCELED,2026-04-02 19:22:46.975871
2025-04-10 11:15:14,a60462a9-d0ea-4eb5-bc3a-86836fa9c810,JPM,BUY,227.1300,1,100,Status.FILLED,2026-04-02 19:22:49.197007
2026-01-16 09:50:41,bcce0e30-6213-4df8-a95f-157f7c2161fd,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:25:32.867237
2026-01-16 09:50:48,e084df44-06d6-4676-8728-574ee30d2f09,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:25:40.168736
2026-01-16 09:50:56,a183a3af-acc8-487c-a6cc-4c555506c8d4,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:25:46.422439
2026-01-16 09:50:56,ecaf6fe1-8805-433c-9c29-7fbb72ab2319,JPM,BUY,310.8300,1,100,Status.FILLED,2026-04-03 23:25:48.646614
2026-01-16 09:50:59,f40910b2-0493-4653-9143-e057623e550a,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:25:50.868649
2026-01-16 09:51:00,a446b4c8-db49-44da-9c1c-010e41ec7e5d,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:25:49.654810
2026-01-16 09:51:02,da9989a4-9320-406c-89cf-eeb40379ba5e,JPM,SELL,310.9000,1,100,Status.FILLED,2026-04-03 23:25:53.295365
2026-01-16 09:51:09,ad7882ee-8dd9-48e7-8dd5-8b8de414e2c0,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:25:59.571727
2026-01-16 09:51:09,41fa0d6c-db01-403c-924c-adaf568c114d,JPM,BUY,310.7400,1,100,Status.FILLED,2026-04-03 23:26:01.798952
2026-01-16 09:51:11,2d82e87f-070f-4729-b935-b7da67d6e44f,JPM,BUY,310.8200,1,100,Status.FILLED,2026-04-03 23:26:04.023837
2026-01-16 09:51:12,015063b6-17bb-4ace-8535-3184a5ec35a8,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:02.809337
2026-01-16 09:51:16,4a0c253b-9741-435a-b3b8-94d4ebf49af1,JPM,SELL,0.0000,2,200,Status.CANCELED,2026-04-03 23:26:05.448105
2026-01-16 09:51:18,4a533b7d-cf49-4176-9e3b-e8a5a50279a5,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:08.472629
2026-01-16 09:51:18,5f1ce609-6b2a-44de-b3a8-99deae7420d1,JPM,BUY,310.7800,1,100,Status.FILLED,2026-04-03 23:26:10.909798
2026-01-16 09:51:19,0c4ce99c-cc5e-46b9-a6e6-c47675c8bf25,JPM,SELL,0.0000,2,200,Status.CANCELED,2026-04-03 23:26:08.684196
2026-01-16 09:51:20,c721b61f-e711-4446-805b-0f8a6af86517,JPM,BUY,310.7500,1,100,Status.FILLED,2026-04-03 23:26:13.344179
2026-01-16 09:51:21,a699ad9b-6305-4ca9-a4e9-e1894431dc7a,JPM,SELL,0.0000,3,300,Status.CANCELED,2026-04-03 23:26:12.126360
2026-01-16 09:51:23,6c9eaf53-e047-48fc-9dca-eda43e5c269c,JPM,BUY,310.7400,1,100,Status.FILLED,2026-04-03 23:26:15.773961
2026-01-16 09:51:24,c0787b85-2877-4c1e-88f2-bc9be73c7b2f,JPM,SELL,0.0000,4,400,Status.CANCELED,2026-04-03 23:26:14.556931
2026-01-16 09:51:25,6d9cc28b-d3ed-4f8e-8ae2-8e200a70df3b,JPM,BUY,310.7000,1,100,Status.FILLED,2026-04-03 23:26:18.207080
2026-01-16 09:51:26,86811059-8d31-418d-af61-6584e8296a97,JPM,SELL,0.0000,5,500,Status.CANCELED,2026-04-03 23:26:16.986730
2026-01-16 09:51:30,45aef1dd-b570-4f39-ad29-89ba661e9b89,JPM,SELL,0.0000,6,600,Status.CANCELED,2026-04-03 23:26:19.428744
2026-01-16 09:51:30,8abcc5fe-08e7-4e5c-b502-85ac92f4861d,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:20.634943
2026-01-16 09:51:30,74ce19e4-36c0-4a30-b170-56809f98effa,JPM,BUY,310.7000,1,100,Status.FILLED,2026-04-03 23:26:22.859554
2026-01-16 09:51:31,546bb36c-491c-4f7b-9736-4b9966b59892,JPM,SELL,0.0000,6,600,Status.CANCELED,2026-04-03 23:26:23.066542
2026-01-16 09:51:32,6514ec08-62ed-4703-8ff3-8fa80a468cd3,JPM,BUY,310.6700,1,100,Status.FILLED,2026-04-03 23:26:25.499317
2026-01-16 09:51:34,d058931a-4902-41c6-a6e7-062ee150c4ea,JPM,SELL,0.0000,7,700,Status.CANCELED,2026-04-03 23:26:24.282489
2026-01-16 09:51:36,6bb5230c-eefc-4df6-9196-650432ab03a8,JPM,BUY,310.6700,1,100,Status.FILLED,2026-04-03 23:26:27.929971
2026-01-16 09:51:37,0b311e55-4ec4-40b6-8b9f-0c1952aa8225,JPM,SELL,0.0000,8,800,Status.CANCELED,2026-04-03 23:26:26.715940
2026-01-16 09:51:37,2a018ea1-065b-45b0-90a9-0122ba29088b,JPM,BUY,310.6500,1,100,Status.FILLED,2026-04-03 23:26:30.150988
2026-01-16 09:51:38,f68511ea-fa66-43d3-9356-16825aab3382,JPM,SELL,0.0000,9,900,Status.CANCELED,2026-04-03 23:26:30.356742
2026-01-16 09:51:40,e27a9e9a-401e-41a7-afb2-6bfb7860d27e,JPM,BUY,310.5700,1,100,Status.FILLED,2026-04-03 23:26:32.787472
2026-01-16 09:51:41,9932730b-82a0-4498-b99d-a1fbbbb84ad3,JPM,SELL,0.0000,10,1000,Status.CANCELED,2026-04-03 23:26:31.565343
2026-01-16 09:51:42,121b135d-468c-42af-8ce4-e590329e322e,JPM,BUY,310.5700,1,100,Status.FILLED,2026-04-03 23:26:35.219763
2026-01-16 09:51:43,e729c8ec-ba44-42b4-ae76-42e7dc6074c4,JPM,SELL,0.0000,11,1100,Status.CANCELED,2026-04-03 23:26:34.000770
2026-01-16 09:51:46,5901734a-43af-4bcc-965b-1e877297d66f,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:37.647685
2026-01-16 09:51:47,92476503-e3d9-4dc9-b51e-d03e0d04bb67,JPM,SELL,0.0000,12,1200,Status.CANCELED,2026-04-03 23:26:36.433185
2026-01-16 09:51:48,254a5f46-67fb-48c8-bec7-088f5db15b74,JPM,SELL,310.7800,12,1200,Status.FILLED,2026-04-03 23:26:40.084667
2026-01-16 09:51:56,37ba4afa-4cbb-4b6f-b8a5-c90e73e80e65,JPM,SELL,310.8900,1,100,Status.FILLED,2026-04-03 23:26:49.338943
2026-01-16 09:51:58,fccf6746-7762-49a4-91e7-75d4ac3d6436,JPM,SELL,310.9800,1,100,Status.FILLED,2026-04-03 23:26:51.561599
2026-01-16 09:52:00,ddf635d4-ee47-4579-ac70-fda35719dff2,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:50.354080
2026-01-16 09:52:01,b96b4eed-835c-4fe5-ba13-12b6e268467f,JPM,SELL,310.9300,1,100,Status.FILLED,2026-04-03 23:26:53.978217
2026-01-16 09:52:02,c3e0816f-8ec3-4337-9a16-0deab084956a,JPM,BUY,0.0000,2,200,Status.CANCELED,2026-04-03 23:26:52.769204
2026-01-16 09:52:06,edc0ef0d-1cfe-4b87-a020-14f37122dd8b,JPM,BUY,0.0000,3,300,Status.CANCELED,2026-04-03 23:26:55.185093
2026-01-16 09:52:06,471cdcc2-e416-4568-b3f0-47be3a857d7e,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:56.399181
2026-01-16 09:52:06,7770ada8-9f21-4483-b289-1b8db8f5be8c,JPM,BUY,310.7900,1,300,Status.FILLED,2026-04-03 23:26:58.821767
2026-01-16 09:52:06,7770ada8-9f21-4483-b289-1b8db8f5be8c,JPM,BUY,310.7900,1,300,Status.PARTIALLY_FILLED,2026-04-03 23:26:58.821767
2026-01-16 09:52:07,201d6446-3d85-4d7d-8789-caee31275ff2,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:26:58.610669
2026-01-16 09:52:13,ad89ee8e-9063-43f9-a7f2-2b20591e082c,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:04.285939
2026-01-16 09:52:16,cd8cb61a-e01b-4a5a-b593-a8ccf4e10e62,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:06.509280
2026-01-16 09:52:18,ac85fe13-b74a-4934-93e1-319f84f7898b,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:08.728504
2026-01-16 09:52:20,02e5b0ac-a1b5-4ce1-afa8-8b71fafc5711,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:10.959372
2026-01-16 09:52:22,e8966a0a-2cc4-4ae0-9a88-e368f7d49b1f,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:13.183283
2026-01-16 09:52:22,fdc78f9e-a163-4d88-83f8-20641534ec3b,JPM,SELL,310.8700,1,100,Status.FILLED,2026-04-03 23:27:15.407350
2026-01-16 09:52:25,0b7f1818-4001-434b-b43b-d22bafabb81c,JPM,SELL,310.9900,1,100,Status.FILLED,2026-04-03 23:27:17.625561
2026-01-16 09:52:27,7b64ba12-d1b8-468f-bb2f-04df08bb7167,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:16.416814
2026-01-16 09:52:28,00847a46-72a9-4a1e-ab89-b20be78fe06b,JPM,SELL,311.0300,1,100,Status.FILLED,2026-04-03 23:27:19.851242
2026-01-16 09:52:29,22321075-a9c7-4895-97dd-0e17d8fe851d,JPM,BUY,0.0000,2,200,Status.CANCELED,2026-04-03 23:27:20.058478
2026-01-16 09:52:32,a7a625df-707f-4848-aa07-5c03cc976ac0,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:22.279742
2026-01-16 09:52:33,37b6b152-4cb5-4130-9d17-55d51ccf8714,JPM,BUY,0.0000,3,300,Status.CANCELED,2026-04-03 23:27:22.490844
2026-01-16 09:52:34,4f91d26d-c496-4ac0-b16c-d24541247fa5,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:24.719804
2026-01-16 09:52:36,7c152a69-84f4-4978-8239-1fe7bd5b6eca,JPM,BUY,0.0000,3,300,Status.CANCELED,2026-04-03 23:27:25.930997
2026-01-16 09:52:36,1194bf44-8101-4d6d-88d5-a77992153a5d,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:27.154652
2026-01-16 09:52:37,e94fce1a-0c67-42d4-ad83-868167abcbe5,JPM,BUY,310.8100,3,300,Status.FILLED,2026-04-03 23:27:29.574461
2026-01-16 09:52:39,4c4b87bc-998b-4b4d-acbb-666a680507a2,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:29.370282
2026-01-16 09:52:41,e8820ada-6b69-410f-975b-bc4d20336fd0,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:31.809106
2026-01-16 09:52:43,cc1d863b-b064-4aa9-8710-856052929aa5,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:34.230544
2026-01-16 09:52:44,6ea06be5-7ecc-4f8a-9e34-d0cac7d7a4a7,JPM,SELL,311.0200,1,100,Status.FILLED,2026-04-03 23:27:36.445771
2026-01-16 09:52:48,c2c78b72-3c29-4f29-8a69-7eea3561e0fd,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:38.669542
2026-01-16 09:52:49,26ab3eb0-9042-467e-ab7d-dc94618768a2,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:38.671041
2026-01-16 09:52:49,87b3565e-e8fb-41d1-9efe-d5e95bc0a2c0,JPM,SELL,311.0200,1,100,Status.FILLED,2026-04-03 23:27:40.893032
2026-01-16 09:52:50,466af9ba-962a-470d-a47f-62b1fa71a749,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:42.108890
2026-01-16 09:52:53,f3a419e7-c7d3-4cbd-8bb1-6d4942760f8f,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:43.322077
2026-01-16 09:52:54,fb88afff-86bd-46b0-9c69-757dec5bd45c,JPM,BUY,0.0000,2,200,Status.CANCELED,2026-04-03 23:27:43.528903
2026-01-16 09:52:55,9c56729d-514a-441f-881b-534c6278b7db,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:45.761902
2026-01-16 09:52:57,ca0ae49d-edf5-4cf8-8f78-e804c1569266,JPM,BUY,0.0000,2,200,Status.CANCELED,2026-04-03 23:27:46.983072
2026-01-16 09:52:57,7101ab33-743a-450e-982e-b99ce35da3d6,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:48.209372
2026-01-16 09:52:57,b6dde39d-8d01-4534-85f5-ec5399b28a60,JPM,SELL,311.0000,1,100,Status.FILLED,2026-04-03 23:27:50.429674
2026-01-16 09:52:59,a452e8ce-7f17-4af4-8392-11a97a706efa,JPM,BUY,0.0000,2,200,Status.CANCELED,2026-04-03 23:27:50.633905
2026-01-16 09:53:01,23e87b18-fa2b-46a7-8370-8865da1f5682,JPM,SELL,311.0700,1,100,Status.FILLED,2026-04-03 23:27:53.068021
2026-01-16 09:53:02,ed3973bc-a048-44a7-9fa8-a8776bb533bb,JPM,BUY,0.0000,3,300,Status.CANCELED,2026-04-03 23:27:51.847541
2026-01-16 09:53:02,3486027a-4cc0-460b-b991-e8a71fceec28,JPM,SELL,311.1000,1,100,Status.FILLED,2026-04-03 23:27:55.290558
2026-01-16 09:53:04,eca686a8-daef-43b8-a5ed-e57174eeb291,JPM,BUY,0.0000,4,400,Status.CANCELED,2026-04-03 23:27:55.498876
2026-01-16 09:53:07,d3fbd5e8-587b-4a5c-8238-7d078f645026,JPM,BUY,0.0000,5,500,Status.CANCELED,2026-04-03 23:27:56.716878
2026-01-16 09:53:07,b2728abd-1160-47ae-ab0a-90b6a1203bfa,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:27:57.933526
2026-01-16 09:53:09,25f64133-3b3d-40df-a5de-d8c210440759,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:28:00.150753
2026-01-16 09:53:11,1bf411ac-e065-4612-b4be-f34445c24376,JPM,BUY,0.0000,5,500,Status.CANCELED,2026-04-03 23:28:00.360446
2026-01-16 09:53:11,ef1e96f7-a53f-4ca4-bd42-0cf427e4b4f0,JPM,SELL,311.1500,1,100,Status.FILLED,2026-04-03 23:28:02.586357
2026-01-16 09:53:12,f4544c56-be58-4920-94ec-c77eab0d763e,JPM,BUY,0.0000,5,500,Status.CANCELED,2026-04-03 23:28:03.806947
2026-01-16 09:53:12,90e41b34-7c9f-4022-a600-d2413bdd921c,JPM,SELL,311.3100,1,100,Status.FILLED,2026-04-03 23:28:05.027884
2026-01-16 09:53:13,f3e958f6-db6d-42e7-8009-ed4968540fa5,JPM,BUY,0.0000,6,600,Status.CANCELED,2026-04-03 23:28:05.236620
2026-01-16 09:53:17,be7fcc86-80f0-45d0-8dcb-c514ff8a626a,JPM,BUY,0.0000,7,700,Status.CANCELED,2026-04-03 23:28:06.445039
2026-01-16 09:53:17,fc66cfa3-9795-4fd5-8504-871fab2f5d76,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:28:07.661063
2026-01-16 09:53:19,28fcc6d4-d30f-464a-a21e-40bc6e3169cc,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-03 23:28:09.891478
