[[32;1;1mINFO[0m] Connection established.
[02:21:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 191.4750
[10:01:06] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:07] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:08] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:09] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:10] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:11] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:12] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:13] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:14] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:15] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:16] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:17] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:18] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:19] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:20] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:21] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:22] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:23] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:24] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:25] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:26] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:27] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:28] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:29] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:30] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:31] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:32] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:33] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:34] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:35] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:36] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:37] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:38] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:39] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:40] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:41] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:42] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:43] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:44] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:45] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:46] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:47] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:48] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:49] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:50] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:51] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:52] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:53] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:54] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:55] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:56] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:57] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:58] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:01:59] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:00] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:01] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:03] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:04] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:05] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:06] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:07] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:08] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:09] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:10] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:11] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:12] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:13] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:14] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:15] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:16] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:17] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:18] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:19] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:20] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:21] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:22] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:23] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:24] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:25] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:26] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:27] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:28] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:29] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:30] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:31] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:32] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:33] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:34] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:35] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:36] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:37] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:38] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:39] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:40] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:41] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:42] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:43] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:44] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:45] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:46] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:47] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:48] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:49] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:50] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:51] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:52] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:53] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:54] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:55] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:56] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:57] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:58] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:02:59] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:00] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:01] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:02] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:03] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:04] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:05] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:06] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:07] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:08] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:09] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:10] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:11] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:12] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:13] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:14] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:15] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:16] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:17] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:18] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:19] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:20] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:21] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:22] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:23] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:24] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:25] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:26] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:27] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:28] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:29] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:30] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:31] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:32] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:33] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:34] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:35] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:36] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:37] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:38] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:39] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:40] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:41] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:42] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:43] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:44] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:45] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:46] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:47] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:48] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:49] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:50] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:51] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:52] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:53] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:54] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:55] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:56] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:57] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:58] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:03:59] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:00] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:01] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:02] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:03] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:04] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:05] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:06] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:07] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:08] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:09] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:10] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:11] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:12] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:13] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:14] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:15] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:16] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:17] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:18] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:19] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:20] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:21] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:22] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:23] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:24] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:25] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:26] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:28] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:29] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:30] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:31] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:32] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:33] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:34] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:35] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:36] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:37] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:38] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:39] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:40] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:41] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:42] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:43] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:44] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:45] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:46] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
[10:04:47] State: EXITING | Pos: -200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 190.2700
